SohasDesignation,Asteroid,AutoDetected,Confirmed,ConfirmedAt,ConfirmedBy,Comment
OG12587,,,1,2016-07-17 16:52:25,Michal Biesiada,
OG12586,,,1,2016-07-17 16:47:26,Michal Biesiada,
OG12585,,,1,2016-07-17 16:41:50,Michal Biesiada,
OG12584,,,1,2016-07-17 16:28:43,Michal Biesiada,
OG12583,,,1,2016-07-17 16:27:57,Michal Biesiada,
OG12582,,,1,2016-07-17 16:27:27,Michal Biesiada,
OG12581,,,1,2016-07-17 16:18:27,Michal Biesiada,
OG12580,,,1,2016-07-17 16:14:46,Michal Biesiada,
OG12579,,,1,2016-07-17 16:12:46,Michal Biesiada,
OG12578,,,1,2016-07-17 16:12:19,Michal Biesiada,
OG12577,,,1,2016-07-17 16:09:10,Michal Biesiada,
OG12576,,,1,2016-07-17 16:08:49,Michal Biesiada,
OG12575,,,1,2016-07-17 14:59:46,Michal Biesiada,
OG12574,,,1,2016-07-17 14:57:49,Michal Biesiada,
OG12573,,,1,2016-07-17 14:57:09,Michal Biesiada,
OG12572,,,1,2016-07-17 14:47:04,Michal Biesiada,
OG12571,,,1,2016-07-17 14:19:13,Michal Biesiada,
OG12570,,,1,2016-07-17 14:17:06,Michal Biesiada,
OG12569,,,1,2016-07-17 14:13:31,Michal Biesiada,
OG12568,,,1,2016-07-17 13:58:55,Michal Biesiada,
OG12567,,,1,2016-07-17 13:09:14,Michal Biesiada,
OG12566,,,1,2016-07-17 13:00:40,Michal Biesiada,
OG12565,,,1,2016-07-17 13:00:15,Michal Biesiada,
OG12564,,,1,2016-07-17 12:59:45,Michal Biesiada,
OG12563,,,1,2016-07-17 12:55:29,Michal Biesiada,
OG12562,,,1,2016-07-17 12:44:49,Michal Biesiada,
OG12561,,,1,2016-07-17 12:44:14,Michal Biesiada,
OG12560,,,1,2016-07-17 12:44:00,Michal Biesiada,
OG12559,,,1,2016-07-17 12:40:43,Michal Biesiada,
OG12558,,,1,2016-07-17 12:32:20,Michal Biesiada,
OG12557,,,1,2016-07-17 12:25:10,Michal Biesiada,
OG12556,,,1,2016-07-17 12:23:35,Michal Biesiada,
OG12555,,,1,2016-07-17 12:08:07,Michal Biesiada,
OG12554,,,1,2016-07-17 11:56:39,Michal Biesiada,
OG12553,,,1,2016-07-17 11:53:40,Michal Biesiada,
OG12552,,,1,2016-07-17 11:33:20,Michal Biesiada,
OG12551,,,1,2016-07-17 09:49:28,Michal Biesiada,
OG12550,,,1,2016-07-17 09:47:42,Michal Biesiada,
OG12549,,,1,2016-07-17 09:45:42,Michal Biesiada,
OG12548,,,1,2016-07-17 09:40:09,Michal Biesiada,
OG12547,,,1,2016-07-17 09:33:56,Michal Biesiada,
OG12546,,,1,2016-07-17 09:20:23,Michal Biesiada,
OG12545,,,1,2016-07-16 23:05:12,Michal Biesiada,
OG12544,,,1,2016-07-16 22:31:37,Michal Biesiada,
OG12543,,,1,2016-07-16 22:30:35,Michal Biesiada,
OG12542,,,1,2016-07-16 22:11:27,Michal Biesiada,
OG12541,,,1,2016-07-16 22:09:29,Michal Biesiada,
OG12540,,,1,2016-07-16 22:07:37,Michal Biesiada,
OG12539,,,1,2016-07-16 22:07:03,Michal Biesiada,
OG12538,,,1,2016-07-16 22:02:45,Michal Biesiada,
OG12537,,,1,2016-07-16 22:01:10,Michal Biesiada,
OG12536,,,1,2016-07-16 21:54:43,Michal Biesiada,
OG12535,,,1,2016-07-16 21:32:28,Michal Biesiada,
OG12534,,,1,2016-07-16 21:28:17,Michal Biesiada,
OG12533,,,1,2016-07-16 21:26:58,Michal Biesiada,
OG12532,,,1,2016-07-16 21:23:49,Michal Biesiada,
OG12531,,,1,2016-07-16 21:13:39,Michal Biesiada,
OG12530,,,1,2016-07-16 21:13:12,Michal Biesiada,
OG12529,,,1,2016-07-16 21:10:26,Michal Biesiada,
OG12528,,,1,2016-07-16 21:09:07,Michal Biesiada,
OG12527,,,1,2016-07-16 21:06:06,Michal Biesiada,
OG12526,,,1,2016-07-16 21:05:34,Michal Biesiada,
OG12525,,,1,2016-07-16 20:55:50,Michal Biesiada,
OG12524,,,1,2016-07-16 20:45:06,Michal Biesiada,
OG12523,,,1,2016-07-16 20:44:37,Michal Biesiada,
OG12522,,,1,2016-07-16 20:37:21,Michal Biesiada,
OG12521,,,1,2016-07-16 20:36:07,Michal Biesiada,
OG12520,,,1,2016-07-16 20:33:21,Michal Biesiada,
OG12519,,,1,2016-07-16 20:19:36,Michal Biesiada,
OG12518,,,1,2016-07-16 20:19:10,Michal Biesiada,
OG12517,,,1,2016-07-16 20:12:22,Michal Biesiada,
OG12516,,,1,2016-07-16 20:07:22,Michal Biesiada,
OG12515,,,1,2016-07-16 20:04:07,Michal Biesiada,
OG12514,,,1,2016-07-16 20:03:50,Michal Biesiada,
OG12513,,,1,2016-07-16 20:01:13,Michal Biesiada,
OG12512,,,1,2016-07-16 20:00:58,Michal Biesiada,
OG12511,,,1,2016-07-16 19:57:32,Michal Biesiada,
OG12510,,,1,2016-07-16 19:56:44,Michal Biesiada,
OG12509,,,1,2016-07-16 19:56:13,Michal Biesiada,
OG12508,,,1,2016-07-16 19:54:52,Michal Biesiada,
OG12507,,,1,2016-07-16 19:54:18,Michal Biesiada,
OG12506,,,1,2016-07-16 19:46:28,Michal Biesiada,
OG12505,,,1,2016-07-16 19:39:46,Michal Biesiada,
OG12504,,,1,2016-07-16 19:39:28,Michal Biesiada,
OG12503,,,1,2016-07-16 19:36:09,Michal Biesiada,
OG12502,,,1,2016-07-16 19:33:54,Michal Biesiada,
OG12501,,,1,2016-07-16 19:32:43,Michal Biesiada,
OG12500,,,1,2016-07-16 19:22:43,Michal Biesiada,
OG12499,,,1,2016-07-16 19:01:03,Michal Biesiada,
OG12498,,,1,2016-07-16 19:00:37,Michal Biesiada,
OG12497,,,1,2016-07-16 19:00:23,Michal Biesiada,
OG12496,,,1,2016-07-16 18:28:26,Michal Biesiada,
OG12495,,,1,2016-07-16 18:10:05,Michal Biesiada,
OG12494,,,1,2016-07-16 18:08:40,Michal Biesiada,
OG12493,,,1,2016-07-16 17:57:28,Michal Biesiada,
OG12492,,,1,2016-07-16 17:45:29,Michal Biesiada,
OG12491,,,1,2016-07-16 17:37:34,Michal Biesiada,
OG12490,,,1,2016-07-16 17:24:04,Michal Biesiada,
OG12489,,,1,2016-07-16 17:19:32,Michal Biesiada,
OG12488,,,1,2016-07-16 17:16:46,Michal Biesiada,
OG12487,,,1,2016-07-16 17:16:02,Michal Biesiada,
OG12486,,,1,2016-07-16 17:10:21,Michal Biesiada,
OG12485,,,1,2016-07-16 16:58:12,Michal Biesiada,
OG12484,,,1,2016-07-16 16:52:57,Michal Biesiada,
OG12483,,,1,2016-07-16 16:51:18,Michal Biesiada,
OG12482,,,1,2016-07-16 16:50:50,Michal Biesiada,
OG12481,,,1,2016-07-16 16:42:05,Michal Biesiada,
OG12480,,,1,2016-07-16 16:37:07,Michal Biesiada,
OG12479,,,1,2016-07-16 16:36:29,Michal Biesiada,
OG12478,,,1,2016-07-16 16:08:09,Michal Biesiada,
OG12477,,,1,2016-07-16 15:44:34,Michal Biesiada,
OG12476,,,1,2016-07-16 15:38:24,Michal Biesiada,
OG12475,,,1,2016-07-16 15:37:17,Michal Biesiada,
OG12474,,,1,2016-07-16 15:03:44,Michal Biesiada,
OG12473,,,1,2016-07-16 14:44:15,Michal Biesiada,
OG12472,,,1,2016-07-16 14:39:42,Michal Biesiada,
OG12471,,,1,2016-07-16 12:28:40,Michal Biesiada,
OG12470,,,1,2016-07-16 12:25:18,Michal Biesiada,
OG12469,,,1,2016-07-16 11:33:52,Michal Biesiada,
OG12468,,,1,2016-07-16 11:30:26,Michal Biesiada,
OG12467,,,1,2016-07-16 11:20:03,Michal Biesiada,
OG12466,,,1,2016-07-16 11:19:06,Michal Biesiada,
OG12465,,,1,2016-07-16 11:14:50,Michal Biesiada,
OG12464,,,1,2016-07-16 11:13:04,Michal Biesiada,
OG12463,,,1,2016-07-16 11:08:07,Michal Biesiada,
OG12462,,,1,2016-07-16 10:44:45,Michal Biesiada,
OG12461,,,1,2016-07-16 10:38:01,Michal Biesiada,
OG12460,,,1,2016-07-16 10:35:01,Michal Biesiada,
OG12459,,,1,2016-07-16 10:27:50,Michal Biesiada,
OG12458,,,1,2016-07-16 10:25:41,Michal Biesiada,
OG12457,,,1,2016-07-16 10:24:43,Michal Biesiada,
OG12456,,,1,2016-07-16 10:22:14,Michal Biesiada,
OG12455,,,1,2016-07-16 10:12:32,Michal Biesiada,
OG12454,,,1,2016-07-16 10:09:31,Michal Biesiada,
OG12453,,,1,2016-07-16 05:06:29,Michal Biesiada,
OG12452,,,1,2016-07-16 05:05:55,Michal Biesiada,
OG12451,,,1,2016-07-16 05:02:38,Michal Biesiada,
OG12450,,,1,2016-07-16 05:00:16,Michal Biesiada,
OG12449,,,1,2016-07-16 04:55:23,Michal Biesiada,
OG12448,,,1,2016-07-16 04:49:32,Michal Biesiada,
OG12447,,,1,2016-07-16 04:47:52,Michal Biesiada,
OG12446,,,1,2016-07-16 04:46:55,Michal Biesiada,
OG12445,,,1,2016-07-16 04:42:19,Michal Biesiada,
OG12444,,,1,2016-07-16 04:16:43,Michal Biesiada,
OG12443,,,1,2016-07-16 03:56:37,Michal Biesiada,
OG12442,,,1,2016-07-16 03:31:22,Michal Biesiada,
OG12441,,,1,2016-07-15 00:33:26,Michal Biesiada,
OG12440,,,1,2016-07-15 00:24:32,Michal Biesiada,
OG12439,,,1,2016-07-15 00:11:05,Michal Biesiada,
OG12438,,,1,2016-07-14 22:15:34,Michal Biesiada,
OG12437,,,1,2016-07-14 17:02:50,Michal Biesiada,
OG12436,,,1,2016-07-14 16:57:57,Michal Biesiada,
OG12435,,,1,2016-07-14 16:54:39,Michal Biesiada,
OG12434,,,1,2016-07-14 16:19:23,Michal Biesiada,
OG12433,,,1,2016-07-14 16:17:44,Michal Biesiada,
OG12432,,,1,2016-07-14 16:07:25,Michal Biesiada,
OG12431,,,1,2016-07-14 16:04:42,Michal Biesiada,
OG12430,,,1,2016-07-14 16:02:53,Michal Biesiada,
OG12429,,,1,2016-07-14 16:00:19,Michal Biesiada,
OG12428,,,1,2016-07-14 15:41:08,Michal Biesiada,
OG12427,,,1,2016-07-14 15:40:25,Michal Biesiada,
OG12426,,,1,2016-07-14 15:35:30,Michal Biesiada,
OG12425,,,1,2016-07-14 15:23:43,Michal Biesiada,
OG12424,,,1,2016-07-14 15:22:53,Michal Biesiada,
OG12423,,,1,2016-07-14 15:12:56,Michal Biesiada,
OG12422,,,1,2016-07-14 15:11:54,Michal Biesiada,
OG12421,,,1,2016-07-14 14:50:18,Michal Biesiada,
OG12420,,,1,2016-07-14 14:35:41,Michal Biesiada,
OG12419,,,1,2016-07-14 14:08:40,Michal Biesiada,
OG12418,,,1,2016-07-14 14:02:36,Michal Biesiada,
OG12417,,,1,2016-07-14 13:36:19,Michal Biesiada,
OG12416,,,1,2016-07-14 13:34:18,Michal Biesiada,
OG12415,,,1,2016-07-14 13:24:36,Michal Biesiada,
OG12414,,,1,2016-07-14 13:14:50,Michal Biesiada,
OG12413,,,1,2016-07-14 13:08:16,Michal Biesiada,
OG12412,,,1,2016-07-14 13:05:55,Michal Biesiada,
OG12411,,,1,2016-07-14 13:03:10,Michal Biesiada,
OG12410,,,1,2016-07-14 12:54:25,Michal Biesiada,
OG12409,,,1,2016-07-14 12:51:22,Michal Biesiada,
OG12408,,,1,2016-07-14 12:49:49,Michal Biesiada,
OG12407,,,1,2016-07-14 12:45:35,Michal Biesiada,
OG12406,,,1,2016-07-14 12:40:37,Michal Biesiada,
OG12405,,,1,2016-07-14 12:39:51,Michal Biesiada,
OG12404,,,1,2016-07-14 12:38:43,Michal Biesiada,
OG12403,,,1,2016-07-14 12:30:23,Michal Biesiada,
OG12402,,,1,2016-07-14 12:20:17,Michal Biesiada,
OG12401,,,1,2016-07-14 12:11:55,Michal Biesiada,
OG12400,,,1,2016-07-14 11:54:18,Michal Biesiada,
OG12399,,,1,2016-07-14 11:47:52,Michal Biesiada,
OG12398,,,1,2016-07-14 11:42:51,Michal Biesiada,
OG12397,,,1,2016-07-14 11:15:15,Michal Biesiada,
OG12396,,,1,2016-07-14 05:32:02,Michal Biesiada,
OG12395,,,1,2016-07-14 05:24:53,Michal Biesiada,
OG12394,,,1,2016-07-14 05:03:14,Michal Biesiada,
OG12393,,,1,2016-07-14 04:45:40,Michal Biesiada,
OG12392,,,1,2016-07-14 04:44:20,Michal Biesiada,
OG12391,,,1,2016-07-14 04:16:50,Michal Biesiada,
OG12390,,,1,2016-07-14 04:09:14,Michal Biesiada,
OG12389,,,1,2016-07-14 03:45:06,Michal Biesiada,
OG12388,,,1,2016-07-14 03:42:49,Michal Biesiada,
OG12387,,,1,2016-07-14 03:13:06,Michal Biesiada,
OG12386,,,1,2016-07-14 03:04:48,Michal Biesiada,
OG12385,,,1,2016-07-14 02:54:50,Michal Biesiada,
OG12384,,,1,2016-07-13 01:25:38,Michal Biesiada,
OG12383,,,1,2016-07-12 21:50:37,Michal Biesiada,
OG12382,,,1,2016-07-12 12:41:24,Michal Biesiada,
OG12381,,,1,2016-07-12 11:40:36,Michal Biesiada,
OG12380,,,1,2016-07-12 11:04:03,Michal Biesiada,
OG12379,,,1,2016-07-12 11:01:38,Michal Biesiada,
OG12378,,,1,2016-07-12 09:56:19,Michal Biesiada,
OG12377,,,1,2016-07-08 19:42:25,Michal Biesiada,
OG12376,,,1,2016-07-08 19:28:54,Michal Biesiada,
OG12364,,,1,2016-07-06 01:59:09,Michal Biesiada,
OG12363,2012 HF61,1,2016-07-06 01:58:40,Michal Biesiada,
OG12362,2006 SY423,1,2016-07-06 01:47:41,Michal Biesiada,
OG12361,2016 NB18,1,2016-07-06 01:47:07,Michal Biesiada,
OG12360,,,1,2016-07-06 01:44:32,Michal Biesiada,
OG12359,2016 NA18,1,2016-07-06 01:43:05,Michal Biesiada,
OG12358,,,1,2016-07-06 01:42:12,Michal Biesiada,
OG12357,,,1,2016-07-06 01:29:45,Michal Biesiada,
OG12356,,,1,2016-07-06 01:15:37,Michal Biesiada,
OG12355,,,1,2016-07-06 01:11:23,Michal Biesiada,
OG12354,2017 XW57,1,2016-07-06 01:08:58,Michal Biesiada,
OG12353,,,1,2016-07-06 01:05:16,Michal Biesiada,
OG12352,,,1,2016-07-06 01:04:58,Michal Biesiada,
OG12351,,,1,2016-07-06 01:04:37,Michal Biesiada,
OG12350,2017 VR7,1,2016-07-06 00:47:30,Michal Biesiada,
OG12349,,,1,2016-07-06 00:44:42,Michal Biesiada,
OG12347,,,1,2016-07-06 00:38:54,Michal Biesiada,
OG12346,,,1,2016-07-06 00:35:11,Michal Biesiada,
OG12345,,,1,2016-07-06 00:31:14,Michal Biesiada,
OG12344,2015 BM252,1,2016-07-06 00:24:17,Michal Biesiada,
OG12343,,,1,2016-07-06 00:10:29,Michal Biesiada,
OG12342,,,1,2016-07-05 23:58:31,Michal Biesiada,
OG12341,,,1,2016-07-05 23:52:17,Michal Biesiada,
OG12339,,,1,2016-07-05 22:58:56,Michal Biesiada,
OG12338,,,1,2016-07-05 22:45:11,Michal Biesiada,
OG12337,,,1,2016-07-05 22:11:00,Michal Biesiada,
OG12306,,,1,2016-07-05 14:50:28,Michal Biesiada,
OG12305,2016 PP77,1,2016-07-05 14:47:54,Michal Biesiada,
OG12301,2016 LL52,1,2016-07-05 13:14:54,Michal Biesiada,
OG12289,,,1,2016-07-04 17:56:49,Michal Biesiada,
OG12288,2006 SL424,1,2016-07-04 17:53:44,Michal Biesiada,
OG12285,,,1,2016-07-04 12:33:27,Michal Biesiada,
OG12284,,,1,2016-07-04 12:13:30,Michal Biesiada,
OG12283,2016 NV14,1,2016-07-04 12:03:58,Michal Biesiada,
OG12282,,,1,2016-07-04 11:55:49,Michal Biesiada,
OG12280,,,1,2016-07-04 11:15:58,Michal Biesiada,
OG12279,,,1,2016-07-04 10:38:55,Michal Biesiada,
OG12278,,,1,2016-07-04 10:37:51,Michal Biesiada,
OG12254,,,1,2016-07-02 21:18:39,Michal Biesiada,
OG12253,,,1,2016-07-02 20:52:21,Michal Biesiada,
OG12208,2016 LN30,1,2016-06-05 09:46:53,Michal Biesiada,
